name,type,ra_deg,dec_deg,major_arcmin,minor_arcmin,pa_deg,mag,messier,common_name_zh,constellation,mag_band,common_name_en,is_addendum
NGC1139,G,43.195042,-14.529333,1.02,0.35,43,15.91,,,Eri,B,,0
NGC1140,G,43.639917,-10.02775,2.04,1,8,12.43,,,Eri,V,,0
NGC1141,Dup,43.790458,-0.177861,,,,,,,Cet,,,0
NGC1142,Dup,43.800833,-0.183556,,,,,,,Cet,,,0
NGC1143,G,43.790458,-0.177861,1.22,0.68,111,14.27,,,Cet,B,,0
NGC1144,G,43.800833,-0.183556,1.08,0.74,118,13.96,,,Cet,V,,0
NGC1145,G,43.639625,-18.635083,3.36,0.76,61,12.47,,,Eri,V,,0
NGC1146,Other,44.405583,46.426944,,,,,,,Per,,,0
NGC1147,Other,43.788708,-9.119639,,,,,,,Eri,,,0
NGC1148,G,44.268208,-7.685639,1.31,0.68,75,14.57,,,Eri,B,,0
NGC1149,G,44.349458,-0.309417,0.71,0.51,122,15.04,,,Cet,B,,0
NGC1150,G,44.255792,-15.048417,1.06,0.7,64,15.03,,,Eri,B,,0
NGC1151,G,44.269292,-15.013028,0.55,0.45,54,15.92,,,Eri,B,,0
NGC1152,G,44.390125,-7.758833,1.3,0.76,5,14.32,,,Eri,B,,0
NGC1153,G,44.542833,3.361917,1.23,0.85,53,13.46,,,Cet,B,,0
NGC1154,G,44.531958,-10.363306,1.02,0.59,90,13.92,,,Eri,B,,0
NGC1155,G,44.554542,-10.350583,1.1,0.87,75,14.15,,,Eri,B,,0
NGC1156,G,44.92625,25.237833,2.96,2.34,28,11.63,,,Ari,V,,0
NGC1157,G,44.527833,-15.118528,0.72,0.32,171,15.5,,,Eri,B,,0
NGC1158,G,44.29775,-14.395528,0.95,0.61,147,15.92,,,Eri,B,,0
NGC1159,G,45.193833,43.162556,0.48,0.4,115,14.21,,,Per,B,,0
NGC1160,G,45.305208,44.955417,2.38,1.1,51,12.82,,,Per,V,,0
NGC1161,G,45.308875,44.897333,2.69,1.84,23,11.89,,,Per,V,,0
NGC1162,G,44.733333,-12.398583,1.59,1.47,50,13.87,,,Eri,B,,0
NGC1163,G,45.092042,-17.152528,2.26,0.36,144,13.8,,,Eri,V,,0
NGC1164,G,45.499375,42.584944,1.18,0.93,132,14.51,,,Per,B,,0
NGC1165,G,44.698708,-32.099194,2.31,0.5,114,13.78,,,For,B,,0
NGC1166,G,45.145833,11.842778,0.98,0.8,75,15.35,,,Ari,B,,0
NGC1167,G,45.426542,35.20575,1.82,1.38,70,12.64,,,Per,V,,0
NGC1168,G,45.195917,11.772306,0.98,0.38,24,15.35,,,Ari,B,,0
NGC1169,G,45.894792,46.386361,3.31,1.95,39,11.41,,,Per,V,,0
NGC1170,Other,45.612042,27.072667,,,,,,,Ari,,,0
NGC1171,G,45.995792,43.398306,1.77,0.81,147,13.5,,,Per,B,,0
NGC1172,G,45.400208,-14.836583,2.28,1.64,30,11.75,,,Eri,V,,0
NGC1173,Other,45.990458,42.383722,,,,,,,Per,,,0
NGC1174,G,46.378583,42.8355,3.58,1.43,121,12.35,,,Per,B,,0
NGC1175,G,46.134792,42.339306,1.76,0.55,154,12.8,,,Per,V,,0
NGC1176,*,46.145333,42.393444,,,,14.6,,,Per,B,,0
NGC1177,G,46.154708,42.362833,0.6,0.6,105,15.68,,,Per,B,,0
NGC1178,*,46.16175,42.313472,,,,15.3,,,Per,B,,0
NGC1179,G,45.660333,-18.897778,3.67,2.51,38,12,,,Eri,V,,0
NGC1180,G,45.462667,-15.029833,0.66,0.4,8,15.76,,,Eri,B,,0
NGC1181,G,45.428167,-15.052333,0.86,0.2,101,16.27,,,Eri,B,,0
NGC1182,G,45.8685,-9.670333,0.82,0.39,116,14.79,,,Eri,B,,0
NGC1183,*,46.192333,42.368944,,,,15,,,Per,B,,0
NGC1184,G,49.187625,80.793333,3.54,0.87,169,12.19,,,Cep,V,,0
NGC1185,G,45.747833,-9.132139,1.36,0.4,30,14.46,,,Eri,B,,0
NGC1186,Dup,46.378583,42.8355,,,,,,,Per,,,0
NGC1187,G,45.656625,-22.867167,4.14,3.02,129,10.92,,,Eri,V,,0
NGC1188,G,45.930708,-15.484583,1.21,0.56,171,14.61,,,Eri,B,,0
NGC1189,G,45.851958,-15.623472,1.42,0.47,179,14.42,,,Eri,B,,0
NGC1190,G,45.858875,-15.661889,0.76,0.29,98,15.16,,,Eri,B,,0
NGC1191,G,45.878708,-15.685306,0.76,0.56,61,15.28,,,Eri,B,,0
NGC1192,G,45.894292,-15.678833,0.8,0.4,105,15.36,,,Eri,B,,0
NGC1193,OCl,46.481958,44.383111,2.4,,,12.6,,,Per,V,,0
NGC1194,G,45.954625,-1.10375,1.55,0.77,139,13.8,,,Cet,V,,0
NGC1195,G,45.886708,-12.039778,0.64,0.53,84,15.11,,,Eri,B,,0
NGC1196,G,45.896667,-12.076306,1.54,1.41,100,14.09,,,Eri,B,,0
NGC1197,Other,46.559208,44.061194,,,,,,,Per,,,0
NGC1198,G,46.555167,41.848944,2.05,1,117,13.95,,,Per,B,,0
NGC1199,G,45.910042,-15.613194,2.83,2.32,48,11.43,,,Eri,V,,0
NGC1200,G,45.977,-11.991806,2.91,1.88,84,13.8,,,Eri,B,,0
NGC1201,G,46.03325,-26.069639,3.41,1.96,8,10.81,,,For,V,,0
NGC1202,G,46.260542,-6.491611,0.65,0.53,113,15.22,,,Eri,B,,0
NGC1203,GPair,46.309167,-14.378889,1.13,,,,,,Eri,,,0
NGC1203A,G,46.30875,-14.381111,0.83,0.42,15,15.01,,,Eri,B,,0
NGC1203B,G,46.309583,-14.377778,0.58,0.58,6,16,,,Eri,B,,0
NGC1204,G,46.166333,-12.341389,1.52,0.54,62,14.21,,,Eri,B,,0
NGC1205,Dup,45.8685,-9.670333,,,,,,,Eri,,,0
NGC1206,G,46.540583,-8.833167,0.75,0.65,42,15.93,,,Eri,B,,0
NGC1207,G,47.064542,38.382167,1.68,1.18,131,13.61,,,Per,B,,0
NGC1208,G,46.549625,-9.541417,2.19,1.24,73,13.35,,,Eri,B,,0
NGC1209,G,46.512583,-15.61125,2.25,0.94,83,11.38,,,Eri,V,,0
NGC1210,G,46.689,-25.716444,1.16,0.68,118,12.71,,,For,V,,0
NGC1211,G,46.718417,-0.794472,1.49,0.95,163,12.35,,,Cet,V,,0
NGC1212,G,47.425958,40.893083,0.89,0.47,21,16,,,Per,B,,0
NGC1213,G,47.322125,38.649444,0.94,0.76,14,15.65,,,Per,B,,0
NGC1214,G,46.733417,-9.544167,1.58,0.42,42,14.97,,,Eri,B,,0
NGC1215,G,46.789417,-9.592667,1.67,1.21,50,14.98,,,Eri,B,,0
NGC1216,G,46.82725,-9.612806,0.9,0.22,67,15.86,,,Eri,B,,0
NGC1217,G,46.525083,-39.036389,1.88,1.3,32,13.3,,,For,V,,0
NGC1218,G,47.10925,4.110917,1.35,1.06,155,13.16,,,Cet,V,,0
NGC1219,G,47.116542,2.108583,1.18,1.04,42,12.99,,,Cet,V,,0
NGC1220,OCl,47.919458,53.348167,2.4,,,11.8,,,Per,V,,0
NGC1221,G,47.064708,-4.259472,1.46,0.53,168,14.6,,,Eri,B,,0
NGC1222,G,47.236417,-2.955139,1.57,0.95,153,12.55,,,Eri,V,,0
NGC1223,G,47.083042,-4.138389,1.34,1.29,175,13.93,,,Eri,B,,0
NGC1224,G,47.806458,41.363694,1.36,1.03,180,15.43,,,Per,B,,0
NGC1225,G,47.19675,-4.101556,1.24,0.6,153,14.85,,,Eri,B,,0
NGC1226,G,47.772292,35.386833,1.23,0.94,103,14.47,,,Per,B,,0
NGC1227,G,47.782208,35.324861,0.66,0.44,77,15.68,,,Per,B,,0
NGC1228,G,47.048917,-22.922861,1.52,0.71,77,14.31,,,Eri,B,,0
NGC1229,G,47.044958,-22.960806,1.02,0.6,75,14.45,,,Eri,V,,0
NGC1230,G,47.068333,-22.984,0.69,0.22,110,15.52,,,Eri,B,,0
NGC1231,G,46.622083,-15.569083,0.98,0.84,90,15,,,Eri,B,,0
NGC1232,G,47.439625,-20.579306,6.79,5.77,101,10.11,,,Eri,V,,0
NGC1232A,G,47.507917,-20.600556,0.85,0.79,2,15.29,,,Eri,B,,0
NGC1233,G,48.137958,39.318917,1.51,0.46,29,13.16,,,Per,V,,0
NGC1234,G,47.412875,-7.846194,1.58,0.82,119,15.24,,,Eri,B,,0
NGC1235,Dup,48.137958,39.318917,,,,,,,Per,,,0
NGC1236,G,47.866625,10.808278,0.66,0.48,30,15.73,,,Ari,B,,0
NGC1237,**,47.537375,-8.692333,,,,,,,Eri,,,0
NGC1238,G,47.719625,-10.748056,1.53,1.2,109,14.33,,,Eri,B,,0
NGC1239,G,47.723833,-2.553139,1.23,0.81,59,14.61,,,Eri,B,,0
NGC1240,**,48.361167,30.507167,,,,,,,Ari,,,0
NGC1241,G,47.811,-8.922139,2.7,1.5,149,12.63,,,Eri,V,,0
NGC1242,G,47.8305,-8.902417,1.06,0.54,134,13.71,,,Eri,V,,0
NGC1243,**,47.856083,-8.945278,,,,,,,Eri,,,0
NGC1244,G,46.629542,-66.775611,1.44,0.36,2,13.92,,,Hor,B,,0
NGC1245,OCl,48.67275,47.238694,11.4,,,8.4,,,Per,V,,0
NGC1246,G,46.758708,-66.938639,1.42,0.76,36,13.89,,,Hor,B,,0
NGC1247,G,48.059667,-10.481111,3.55,0.52,70,12.48,,,Eri,V,,0
NGC1248,G,48.202333,-5.224694,1.21,1.06,96,12.67,,,Eri,V,,0
NGC1249,G,47.505125,-53.33575,3.64,1.44,83,11.77,,,Hor,V,,0
NGC1250,G,48.837917,41.355417,2.33,0.8,158,12.83,,,Per,V,,0
NGC1251,**,48.537958,1.456528,,,,,,,Cet,,,0
NGC1252,OCl,47.684583,-57.758611,7.2,,,,,,Hor,,,0
NGC1253,G,48.537708,-2.822944,4.57,1.86,85,11.78,,,Eri,V,,0
NGC1253A,G,48.597083,-2.800833,1.01,0.66,90,13.8,,,Eri,V,,0
NGC1254,G,48.600208,2.677361,0.98,0.77,12,15.42,,,Cet,B,,0
NGC1255,G,48.3835,-25.725167,4.05,2.24,118,11.17,,,For,V,,0
NGC1256,G,48.492792,-21.986417,1.13,0.41,107,13.55,,,Eri,V,,0
NGC1257,**,49.248125,41.529056,,,,,,,Per,,,0
NGC1258,G,48.522792,-21.774278,1.41,1.04,20,13.95,,,Eri,B,,0
NGC1259,G,49.322,41.3855,0.95,0.68,81,15.21,,,Per,B,,0
NGC1260,G,49.3635,41.405222,1.29,0.5,86,14.3,,,Per,B,,0
NGC1261,GCl,48.063917,-55.216806,5.1,,,8.63,,,Hor,V,,0
NGC1262,G,48.889917,-15.879306,0.95,0.8,153,14.2,,,Eri,V,,0
NGC1263,G,48.914833,-15.098306,0.86,0.76,70,14.99,,,Eri,B,,0
NGC1264,G,49.498208,41.520278,1,0.89,59,15.24,,,Per,B,,0
NGC1265,G,49.56525,41.85775,1.9,1.63,165,11.92,,,Per,V,,0
NGC1266,G,49.003125,-2.427361,1.48,0.99,103,14.39,,,Eri,B,,0
NGC1267,G,49.687167,41.467722,1.12,0.86,57,12.98,,,Per,V,,0
NGC1268,G,49.688167,41.488694,0.96,0.49,118,14.84,,,Per,B,,0
NGC1269,G,49.327458,-41.108056,11.17,9.93,156,8.7,,,Eri,V,,0
NGC1270,G,49.742292,41.47,1.05,0.97,0,13.03,,,Per,V,,0
NGC1271,G,49.797,41.35325,0.81,0.51,123,15.1,,,Per,B,,0
NGC1272,G,49.838708,41.490639,2.55,1.25,76,11.88,,,Per,V,,0
NGC1273,G,49.861417,41.540528,0.89,0.7,135,13.16,,,Per,V,,0
NGC1274,G,49.918958,41.548639,0.78,0.49,44,15.09,,,Per,B,,0
NGC1275,G,49.950667,41.511694,2.16,1.45,110,12.24,,,Per,V,Perseus A,0
NGC1276,**,49.963375,41.641972,,,,,,,Per,,,0
NGC1277,G,49.964542,41.573528,0.97,0.67,96,13.51,,,Per,V,,0
NGC1278,G,49.975625,41.563389,1.43,1.3,90,12.45,,,Per,V,,0
NGC1279,G,49.996125,41.479528,0.58,0.39,15,17.23,,,Per,B,,0
NGC1280,G,49.487792,-0.169083,0.92,0.69,62,13.41,,,Cet,V,,0
NGC1281,G,50.025458,41.630028,0.78,0.42,68,13.35,,,Per,V,,0
NGC1282,G,50.0505,41.367,1.39,1.07,27,12.88,,,Per,V,,0
NGC1283,G,50.064667,41.398667,0.93,0.79,68,13.61,,,Per,V,,0
NGC1284,G,49.439625,-10.289083,1.87,1.22,15,14.36,,,Eri,B,,0
NGC1285,G,49.472625,-7.297806,1.59,0.88,8,13.59,,,Eri,B,,0
NGC1286,G,49.452208,-7.616861,0.98,0.79,154,14.74,,,Eri,B,,0
NGC1287,G,49.639458,-2.730833,0.76,0.68,40,14.72,,,Eri,B,,0
NGC1288,G,49.304958,-32.575889,2.32,1.71,178,12.17,,,For,V,,0
NGC1289,G,49.707542,-1.973333,1.75,1,97,12.57,,,Eri,V,,0
NGC1290,G,49.854875,-13.989611,0.71,0.52,83,15.4,,,Eri,B,,0
NGC1291,Dup,49.327458,-41.108056,,,,,,,Eri,,,0
NGC1292,G,49.562042,-27.610333,2.93,1.2,9,12.13,,,For,V,,0
NGC1293,G,50.401917,41.392833,0.86,0.86,0,13.39,,,Per,V,,0
NGC1294,G,50.4165,41.360556,1.38,1.09,167,13.26,,,Per,V,,0
NGC1295,G,50.01375,-13.99825,0.99,0.53,175,15.01,,,Eri,B,,0
NGC1296,G,49.707125,-13.062444,0.9,0.45,2,14.76,,,Eri,B,,0
NGC1297,G,49.80925,-19.1,2.4,2.01,6,14.7,,,Eri,V,,0
NGC1298,G,50.0545,-2.114111,1.04,0.92,68,13.96,,,Eri,V,,0
NGC1299,G,50.040333,-6.262,1.21,0.67,49,13.6,,,Eri,B,,0
NGC1300,G,49.921167,-19.411361,5.96,3.06,101,10.52,,,Eri,V,,0
NGC1301,G,50.147208,-18.715333,2.38,0.51,141,13.4,,,Eri,V,,0
NGC1302,G,49.96325,-26.060444,4.27,3.9,170,10.63,,,For,V,,0
NGC1303,G,50.169958,-7.394417,1.12,0.8,20,14.73,,,Eri,B,,0
NGC1304,G,50.30325,-4.584083,1.33,0.7,59,14.39,,,Eri,B,,0
NGC1305,G,50.345708,-2.316833,1.33,0.94,117,11.97,,,Eri,V,,0
NGC1306,G,50.262458,-25.512556,1.1,0.64,159,13.76,,,For,B,,0
NGC1307,Dup,50.30325,-4.584083,,,,,,,Eri,,,0
NGC1308,G,50.618917,-2.757139,1.15,0.86,88,14.7,,,Eri,B,,0
NGC1309,G,50.527333,-15.400056,2.39,2.24,175,11.58,,,Eri,V,,0
NGC1310,G,50.264292,-37.101694,2.11,1.58,98,12.1,,,For,V,,0
NGC1311,G,50.029,-52.185528,3.2,0.78,37,12.94,,,Hor,V,,0
NGC1312,**,50.923875,1.184667,,,,,,,Tau,,,0
NGC1313,G,49.566875,-66.49825,11.07,9.14,27,9.49,,,Ret,V,,0
NGC1313A,G,50.02375,-66.701111,1.25,0.33,30,14.73,,,Ret,B,,0
NGC1314,G,50.6715,-4.186556,1.47,1.3,51,14.86,,,Eri,B,,0
NGC1315,G,50.777458,-21.375167,1.62,1.35,161,13.65,,,Eri,B,,0
NGC1316,G,50.673833,-37.208222,13.46,7.71,50,8.48,,,For,V,Fornax A,0
NGC1316A,G,50.907917,-36.903889,1.04,0.58,63,14.67,,,For,B,,0
NGC1316B,G,50.915,-36.908333,0.66,0.33,8,15.1,,,For,B,,0
NGC1316C,G,51.243333,-37.009444,1.47,0.64,84,14.29,,,For,B,,0
NGC1317,G,50.684542,-37.103694,3.1,2.58,69,10.88,,,For,V,Fornax B,0
NGC1318,Dup,50.684542,-37.103694,,,,,,,For,,,0
NGC1319,G,50.98525,-21.527722,1.46,0.71,29,13.94,,,Eri,B,,0
NGC1320,G,51.202917,-3.042278,1.86,0.68,137,13.38,,,Eri,V,,0
NGC1321,G,51.202375,-3.015583,0.97,0.71,88,13.67,,,Eri,B,,0
NGC1322,G,51.227958,-2.919222,1.12,0.8,98,14.35,,,Eri,B,,0
NGC1323,G,51.233667,-2.822083,0.71,0.29,91,16.02,,,Eri,B,,0
NGC1324,G,51.257,-5.745806,2.37,0.69,141,13.4,,,Eri,B,,0
NGC1325,G,51.106542,-21.544028,4.32,1.5,53,11.54,,,Eri,V,,0
NGC1325A,G,51.202083,-21.336111,1.9,1.78,90,12.84,,,Eri,V,,0
NGC1326,G,50.985,-36.464667,4.28,2.93,67,10.45,,,For,V,,0
NGC1326A,G,51.285417,-36.363889,2.1,1.34,62,14.05,,,For,B,,0
NGC1326B,G,51.334583,-36.385,3.87,1.88,130,13.27,,,For,V,,0
NGC1327,G,51.346292,-25.680278,1.14,0.4,175,15.47,,,For,B,,0
NGC1328,G,51.412917,-4.124944,0.98,0.69,108,14.73,,,Eri,B,,0
NGC1329,G,51.510792,-17.5915,1.58,1.27,33,12.65,,,Eri,V,,0
NGC1330,Other,52.268625,41.67525,,,,,,,Per,,,0
NGC1331,G,51.617875,-21.355306,0.92,0.79,11,13.42,,,Eri,V,,0
NGC1332,G,51.571875,-21.335222,5.31,3.84,121,10.36,,,Eri,V,,0
NGC1333,Cl+N,52.23,31.37,19.5,,,10.9,,,Per,B,,0
NGC1334,G,52.507667,41.832028,1.24,0.51,118,14.73,,,Per,B,,0
NGC1335,G,52.581208,41.57275,0.9,0.5,168,15.66,,,Per,B,,0
NGC1336,G,51.634125,-35.713556,1.97,1.41,15,12.31,,,For,V,,0
NGC1337,G,52.024833,-8.388611,4.94,1.31,153,12.86,,,Eri,V,,0
NGC1338,G,52.227292,-12.153361,1.31,1.24,165,14,,,Eri,B,,0
NGC1339,G,52.027417,-32.286111,2.01,1.47,172,11.75,,,For,V,,0
NGC1340,G,52.081958,-31.068167,5.12,3.12,167,10.37,,,For,V,,0
NGC1341,G,51.993417,-37.15,1.42,1.07,121,12.42,,,For,V,,0
NGC1342,OCl,52.917167,37.379389,6.3,,,6.7,,,Per,V,,0
NGC1343,G,54.457083,72.571333,2.38,1.06,79,12.37,,,Cas,V,,0
NGC1344,Dup,52.081958,-31.068167,,,,,,,For,,,0
NGC1345,G,52.382042,-17.778389,1.34,1.1,30,13.75,,,Eri,V,,0
NGC1346,G,52.555292,-5.543306,1.44,0.54,84,16.39,,,Eri,V,,0
NGC1347,GPair,52.422917,-22.285,1.8,,,,,,Eri,,,0
NGC1347 NED01,G,52.424167,-22.279139,0.98,0.93,81,13.77,,,Eri,B,,0
NGC1347 NED02,G,52.421625,-22.291,0.56,0.38,42,16.2,,,Eri,B,,0
NGC1348,OCl,53.535375,51.420528,3.6,,,,,,Per,,,0
NGC1349,G,52.864583,4.380833,0.91,0.91,40,13.09,,,Tau,V,,0
NGC1350,G,52.783833,-33.628639,5.18,2.6,11,10.31,,,For,V,,0
NGC1351,G,52.64575,-34.853944,3.4,2.2,139,11.46,,,For,V,,0
NGC1351A,G,52.202917,-35.178056,2.49,0.65,129,13.81,,,For,B,,0
NGC1352,G,52.887417,-19.278444,1.15,0.75,128,13.35,,,Eri,V,,0
NGC1353,G,53.012583,-20.819167,3.64,1.47,138,11.46,,,Eri,V,,0
NGC1354,G,53.122375,-15.221139,2.62,0.97,148,13.46,,,Eri,B,,0
NGC1355,G,53.347917,-4.998694,1.73,0.31,77,13.19,,,Eri,V,,0
NGC1356,G,52.669958,-50.309611,1.17,1.02,167,13.14,,,Hor,V,,0
NGC1357,G,53.321167,-13.664139,3.37,2.55,76,11.44,,,Eri,V,,0
NGC1358,G,53.415292,-5.089389,2.13,1.17,125,12.78,,,Eri,V,,0
NGC1359,G,53.448792,-19.492056,1.46,1.21,109,12.35,,,Eri,V,,0
NGC1360,PN,53.311042,-25.871722,6.42,,,9.4,,,For,V,,0
NGC1361,G,53.573917,-6.265,1.24,0.84,44,14.68,,,Eri,B,,0
NGC1362,G,53.471167,-20.282639,1.3,1.17,20,13.78,,,Eri,B,,0
NGC1363,G,53.706542,-9.842472,0.9,0.76,90,13.96,,,Eri,B,,0
NGC1364,G,53.74575,-9.838639,0.57,0.51,127,15.38,,,Eri,B,,0
NGC1365,G,53.401542,-36.140389,12.02,6.14,20,10.1,,,For,V,,0
NGC1366,G,53.473667,-31.194111,2.05,0.94,4,11.91,,,For,V,,0
NGC1367,G,53.755583,-24.933222,4.88,3.26,134,10.66,,,For,V,,0
NGC1368,G,53.745417,-15.655917,1.15,0.49,119,15.23,,,Eri,B,,0
NGC1369,G,54.188542,-36.256222,2.22,1.73,9,13.69,,,Eri,B,,0
NGC1370,G,53.810708,-20.373667,1.49,0.85,50,13.54,,,Eri,B,,0
NGC1371,Dup,53.755583,-24.933222,,,,,,,For,,,0
NGC1372,G,54.248917,-15.881472,0.7,0.65,50,15.35,,,Eri,B,,0
NGC1373,G,53.746708,-35.171111,1.2,1.14,110,13.26,,,For,V,,0
NGC1374,G,53.819125,-35.22625,2.86,2.65,120,11.14,,,For,V,,0
NGC1375,G,53.820083,-35.265667,2.28,1,90,12.39,,,For,V,,0
NGC1376,G,54.274667,-5.04275,1.86,1.79,30,12.85,,,Eri,B,,0
NGC1377,G,54.162833,-20.90225,2.07,0.95,92,13.49,,,Eri,B,,0
NGC1378,**,53.9925,-35.211167,,,,,,,For,,,0
NGC1379,G,54.016458,-35.441194,2.66,2.55,65,11.02,,,For,V,,0
NGC1380,G,54.114958,-34.976222,4.58,2.22,6,9.94,,,For,V,,0
NGC1380A,G,54.197917,-34.739722,2.76,0.78,176,12.39,,,For,V,,0
NGC1380B,Dup,54.287333,-35.195028,,,,,,,For,,,0
NGC1381,G,54.132,-35.295194,2.54,0.96,139,11.47,,,For,V,,0
NGC1382,G,54.287333,-35.195028,1.99,1.36,23,12.86,,,For,V,,0
NGC1383,G,54.4135,-18.339472,2,0.82,85,12.5,,,Eri,V,,0
NGC1384,G,54.806625,15.819556,0.76,0.46,151,15.55,,,Tau,B,,0
NGC1385,G,54.370208,-24.500306,3.4,2.13,3,11.03,,,For,V,,0
NGC1386,G,54.192417,-35.999417,3.59,1.35,25,11.86,,,Eri,V,,0
NGC1387,G,54.23775,-35.506639,3.01,2.89,110,10.75,,,For,V,,0
NGC1388,G,54.550042,-15.899417,0.85,0.8,150,14.84,,,Eri,B,,0
NGC1389,G,54.299083,-35.745583,2.58,1.43,28,11.51,,,Eri,V,,0
NGC1390,G,54.467375,-19.008361,1.45,0.51,21,14.07,,,Eri,V,,0
NGC1391,G,54.720667,-18.354111,1.21,0.61,65,13.35,,,Eri,V,,0
NGC1392,G,54.445875,-36.147417,0.3,0.21,35,16.95,,,Eri,B,,0
NGC1393,G,54.66075,-18.427972,1.88,1.22,161,12.06,,,Eri,V,,0
NGC1394,G,54.778833,-18.292278,1.51,0.59,5,12.82,,,Eri,V,,0
NGC1395,G,54.623958,-23.027528,4.71,3.97,105,9.65,,,Eri,V,,0
NGC1396,G,54.52725,-35.440111,0.92,0.54,90,14.88,,,For,V,,0
NGC1397,G,54.946458,-4.670111,0.96,0.68,172,14.7,,,Eri,B,,0
NGC1398,G,54.717208,-26.337833,6.95,4.91,100,9.55,,,For,V,,0
NGC1399,G,54.620958,-35.450667,8.51,7.69,150,9.4,,,For,V,,0
NGC1400,G,54.8785,-18.688083,2.81,2.52,43,11.06,,,Eri,V,,0
NGC1401,G,54.841042,-22.724694,2.45,0.9,132,12.29,,,Eri,V,,0
NGC1402,G,54.877375,-18.526944,0.87,0.83,90,13.54,,,Eri,V,,0
NGC1403,G,54.795167,-22.38875,1.52,1.34,165,12.74,,,Eri,V,,0
NGC1404,G,54.716333,-35.594389,5.01,4.38,163,9.93,,,Eri,V,,0
NGC1405,G,55.078875,-15.530194,1.6,0.45,152,15.03,,,Eri,B,,0
NGC1406,G,54.847083,-31.321417,4.5,0.9,17,11.82,,,For,V,,0
NGC1407,G,55.049417,-18.580111,5.73,5.27,60,9.65,,,Eri,V,,0
NGC1408,**,54.822,-35.500833,,,,,,,For,,,0
NGC1409,G,55.293458,-1.302556,0.82,0.64,130,14.76,,,Tau,B,,0
NGC1410,G,55.294792,-1.298778,1.17,0.62,99,15.22,,,Tau,V,,0
NGC1411,G,54.686958,-44.100611,2.45,1.76,12,11.19,,,Hor,V,,0
NGC1412,G,55.122375,-26.86225,1.06,0.45,133,13.13,,,For,V,,0
NGC1413,G,55.048125,-15.610778,0.9,0.77,52,15.23,,,Eri,B,,0
NGC1414,G,55.237667,-21.713139,1.71,0.36,170,14.67,,,Eri,B,,0
NGC1415,G,55.236917,-22.564472,3.74,1.51,141,11.53,,,Eri,V,,0
NGC1416,G,55.262042,-22.719111,1.5,1.01,172,14.18,,,Eri,B,,0
NGC1417,G,55.48925,-4.704861,2.52,1.35,2,12.08,,,Eri,V,,0
NGC1418,G,55.567333,-4.73075,1.14,0.65,7,13.73,,,Eri,V,,0
NGC1419,G,55.175458,-37.510833,1.48,1.32,45,12.61,,,Eri,V,,0
NGC1420,Other,55.666,-5.852556,,,,,,,Eri,,,0
NGC1421,G,55.622,-13.488028,3.55,0.75,180,11.52,,,Eri,V,,0
NGC1422,G,55.379458,-21.681528,2.51,0.61,63,14.05,,,Eri,B,,0
NGC1423,G,55.667083,-6.381833,1,0.66,16,14.79,,,Eri,B,,0
NGC1424,G,55.8085,-4.730083,1.39,0.49,7,13.8,,,Eri,V,,0
NGC1425,G,55.547792,-29.893333,4.91,2.15,130,10.7,,,For,V,,0
NGC1426,G,55.704625,-22.108361,2.86,1.92,112,11.47,,,Eri,V,,0
NGC1427,G,55.580917,-35.392556,4.33,2.87,78,10.88,,,For,V,,0
NGC1427A,G,55.03875,-35.624444,2.26,1.42,84,13.4,,,Eri,B,,0
NGC1428,G,55.594708,-35.154,1.48,0.73,123,13.84,,,For,B,,0
NGC1429,Other,56.017167,-4.718111,,,,,,,Eri,,,0
NGC1430,*,55.855083,-18.225083,,,,,,,Eri,,,0
NGC1431,G,56.17,2.834944,0.91,0.67,160,15.58,,,Tau,B,,0
NGC1432,HII,56.456625,24.367861,60,40,,,,,Tau,,Maia Nebula,0
NGC1433,G,55.506458,-47.222083,6.19,2.96,95,9.95,,,Hor,V,,0
NGC1434,G,56.553625,-9.682611,0.79,0.48,163,15.36,,,Eri,B,,0
NGC1435,Neb,56.542042,23.764972,30,30,,,,,Tau,,Merope Nebula,0
NGC1436,G,55.9045,-35.853028,2.97,2.08,152,11.69,,,Eri,V,,0
NGC1437,Dup,55.9045,-35.853028,,,,,,,Eri,,,0
NGC1437B,G,56.478333,-36.356944,2.87,0.86,2,13.88,,,Eri,B,,0
NGC1438,G,56.321792,-23.002472,2.04,0.93,67,12.44,,,Eri,V,,0
NGC1439,G,56.208125,-21.920556,2.96,2.83,10,11.39,,,Eri,V,,0
NGC1440,G,56.262125,-18.266028,2.62,1.99,23,11.63,,,Eri,V,,0
NGC1441,G,56.429667,-4.091583,1.85,0.65,89,12.93,,,Eri,V,,0
NGC1442,Dup,56.262125,-18.266028,,,,,,,Eri,,,0
NGC1443,*,56.471,-4.052722,,,,,,,Eri,,,0
NGC1444,OCl,57.370333,52.655333,3.6,,,6.6,,,Per,V,,0
NGC1445,G,56.23425,-9.855861,0.77,0.62,106,15.02,,,Eri,B,,0
NGC1446,*,56.489417,-4.112167,,,,13.5,,,Eri,V,,0
NGC1447,G,56.446458,-9.018694,0.86,0.58,115,16.02,,,Eri,B,,0
NGC1448,G,56.133,-44.644833,8.02,1.53,41,10.94,,,Hor,V,,0
NGC1449,G,56.512792,-4.138111,0.9,0.52,5,13.47,,,Eri,V,,0
NGC1450,G,56.402667,-9.234861,0.91,0.73,28,15.22,,,Eri,B,,0
NGC1451,G,56.529833,-4.069194,0.81,0.65,45,13.34,,,Eri,V,,0
